,Game ID,Team,Away or Home,Score,Rank,Date,Rebounds,Offensive Rebounds,Defensive Rebounds,Assists,Steals,Blocks,Turnovers,Fouls,Rank Diff,Score Diff,3 Pointers Made,3 Pointers Attempted,Free Throws Made,Free Throws Attempted,Field Goals Made,Field Goals Attempted,FG%,FT%,TP%,Off Score,Winner
516,6291348,New Mexico,1,68.0,6,03/16/2024,42,15,27,11,7,5,4,17,1.0,7.0,6.0,20.0,14.0,20.0,24.0,64.0,0.375,0.7,0.3,61.0,1
517,6291348,San Diego St.,1,61.0,5,03/16/2024,38,10,28,13,3,8,10,17,-1.0,-7.0,4.0,20.0,17.0,19.0,20.0,56.0,0.3571428571428571,0.8947368421052632,0.2,68.0,0
518,6291327,Marquette,1,57.0,3,03/16/2024,32,5,27,10,7,2,10,14,2.0,-16.0,6.0,18.0,9.0,11.0,21.0,54.0,0.3888888888888889,0.8181818181818182,0.3333333333333333,73.0,0
519,6291327,UConn,1,73.0,1,03/16/2024,37,7,30,21,5,5,9,13,-2.0,16.0,7.0,24.0,14.0,17.0,26.0,57.0,0.4561403508771929,0.8235294117647058,0.2916666666666667,57.0,1
520,6291077,Kent St.,1,61.0,8,03/16/2024,36,13,23,5,5,3,5,16,6.0,-1.0,4.0,19.0,7.0,11.0,25.0,66.0,0.3787878787878788,0.6363636363636364,0.2105263157894736,62.0,0
521,6291077,Akron,1,62.0,2,03/16/2024,37,9,28,10,2,4,13,15,-6.0,1.0,8.0,29.0,12.0,16.0,21.0,53.0,0.3962264150943396,0.75,0.2758620689655172,61.0,1
522,6291256,Saint Peter's,1,68.0,5,03/16/2024,36,10,26,9,1,7,12,18,3.0,5.0,6.0,13.0,16.0,26.0,23.0,44.0,0.5227272727272727,0.6153846153846154,0.4615384615384615,63.0,1
523,6291256,Fairfield,1,63.0,2,03/16/2024,34,17,17,10,8,1,2,21,-3.0,-5.0,5.0,25.0,12.0,17.0,23.0,65.0,0.3538461538461538,0.7058823529411765,0.2,68.0,0
524,6291084,NC State,1,84.0,10,03/16/2024,33,2,31,13,6,4,10,18,9.0,8.0,6.0,14.0,22.0,29.0,28.0,51.0,0.5490196078431373,0.7586206896551724,0.4285714285714285,76.0,1
525,6291084,North Carolina,1,76.0,1,03/16/2024,38,11,27,17,6,2,8,19,-9.0,-8.0,8.0,30.0,18.0,23.0,25.0,67.0,0.373134328358209,0.782608695652174,0.2666666666666666,84.0,0
526,6291558,Oregon,1,75.0,4,03/16/2024,31,9,22,14,9,1,3,16,1.0,7.0,2.0,17.0,17.0,24.0,28.0,61.0,0.4590163934426229,0.7083333333333334,0.1176470588235294,68.0,1
527,6291558,Colorado,1,68.0,3,03/16/2024,34,6,28,16,1,0,13,21,-1.0,-7.0,7.0,22.0,21.0,23.0,20.0,48.0,0.4166666666666667,0.9130434782608696,0.3181818181818182,75.0,0
528,6291440,Texas Southern,1,66.0,3,03/16/2024,29,12,17,7,5,1,11,20,2.0,-9.0,4.0,22.0,16.0,22.0,23.0,54.0,0.4259259259259259,0.7272727272727273,0.1818181818181818,75.0,0
529,6291440,Grambling,1,75.0,1,03/16/2024,29,8,21,16,9,4,11,16,-2.0,9.0,8.0,19.0,21.0,31.0,23.0,47.0,0.4893617021276595,0.6774193548387096,0.4210526315789473,66.0,1
530,6291447,UT Arlington,1,74.0,3,03/16/2024,34,9,25,11,7,1,26,33,2.0,-15.0,10.0,27.0,14.0,22.0,25.0,51.0,0.4901960784313725,0.6363636363636364,0.3703703703703703,89.0,0
531,6291447,Grand Canyon,1,89.0,1,03/16/2024,36,14,22,13,12,2,14,22,-2.0,15.0,6.0,20.0,37.0,50.0,23.0,58.0,0.396551724137931,0.74,0.3,74.0,1
532,6291437,Brown,1,61.0,4,03/17/2024,34,7,27,13,3,3,9,11,2.0,-1.0,7.0,25.0,8.0,15.0,23.0,55.0,0.4181818181818181,0.5333333333333333,0.28,62.0,0
533,6291437,Yale,1,62.0,2,03/17/2024,41,13,28,18,5,7,8,15,-2.0,1.0,7.0,22.0,5.0,10.0,25.0,64.0,0.390625,0.5,0.3181818181818182,61.0,1
534,6291266,Duquesne,1,57.0,6,03/17/2024,41,18,23,13,12,2,13,14,1.0,6.0,8.0,25.0,15.0,21.0,17.0,57.0,0.2982456140350877,0.7142857142857143,0.32,51.0,1
535,6291266,VCU,1,51.0,5,03/17/2024,32,8,24,9,10,9,16,16,-1.0,-6.0,5.0,24.0,12.0,14.0,17.0,47.0,0.3617021276595745,0.8571428571428571,0.2083333333333333,57.0,0
536,6291475,Florida,1,67.0,6,03/17/2024,39,13,26,9,8,6,11,17,2.0,-19.0,1.0,13.0,18.0,25.0,24.0,66.0,0.3636363636363636,0.72,0.0769230769230769,86.0,0
537,6291475,Auburn,1,86.0,4,03/17/2024,39,6,33,18,9,10,12,20,-2.0,19.0,6.0,19.0,18.0,22.0,31.0,61.0,0.5081967213114754,0.8181818181818182,0.3157894736842105,67.0,1
538,6291582,Temple,1,69.0,11,03/17/2024,37,11,26,17,6,6,14,18,7.0,-16.0,5.0,21.0,14.0,17.0,25.0,61.0,0.4098360655737705,0.8235294117647058,0.238095238095238,85.0,0
539,6291582,UAB,1,85.0,4,03/17/2024,36,9,27,19,13,5,8,13,-7.0,16.0,8.0,19.0,15.0,22.0,31.0,63.0,0.492063492063492,0.6818181818181818,0.4210526315789473,69.0,1
540,6291569,Wisconsin,1,87.0,5,03/17/2024,30,13,17,17,7,1,7,20,3.0,-6.0,7.0,20.0,20.0,23.0,30.0,64.0,0.46875,0.8695652173913043,0.35,93.0,0
541,6291569,Illinois,1,93.0,2,03/17/2024,37,13,24,14,2,5,9,19,-3.0,6.0,7.0,20.0,26.0,30.0,30.0,57.0,0.5263157894736842,0.8666666666666667,0.35,87.0,1
542,102,Colorado St.,1,67.0,10,03/19/2024,43,6,37,13,1,1,13,15,0.0,25.0,5.0,14.0,10.0,14.0,26.0,47.0,0.5531914893617021,0.7142857142857143,0.3571428571428571,42.0,1
543,102,Virginia,0,42.0,10,03/19/2024,24,7,17,6,4,1,4,15,0.0,-25.0,3.0,17.0,11.0,17.0,14.0,56.0,0.25,0.6470588235294118,0.1764705882352941,67.0,0
544,103,Grambling St.,1,88.0,16,03/20/2024,41,13,28,11,6,4,11,14,0.0,7.0,4.0,10.0,18.0,23.0,33.0,66.0,0.5,0.782608695652174,0.4,81.0,1
545,103,Montana St.,0,81.0,16,03/20/2024,27,5,22,18,9,3,12,18,0.0,-7.0,13.0,30.0,8.0,15.0,30.0,58.0,0.5172413793103449,0.5333333333333333,0.4333333333333333,88.0,0
546,104,Colorado,1,60.0,10,03/20/2024,31,6,25,12,5,3,12,13,0.0,7.0,4.0,15.0,14.0,15.0,21.0,48.0,0.4375,0.9333333333333332,0.2666666666666666,53.0,1
547,104,Boise St.,0,53.0,10,03/20/2024,41,19,22,4,5,1,9,17,0.0,-7.0,2.0,18.0,5.0,6.0,23.0,67.0,0.3432835820895522,0.8333333333333334,0.1111111111111111,60.0,0
548,210,Michigan St.,1,69.0,9,03/21/2024,35,11,24,14,7,3,16,15,1.0,18.0,10.0,23.0,5.0,6.0,27.0,54.0,0.5,0.8333333333333334,0.4347826086956521,51.0,1
549,210,Mississippi St.,0,51.0,8,03/21/2024,29,13,16,13,9,2,15,11,-1.0,-18.0,6.0,27.0,5.0,10.0,20.0,54.0,0.3703703703703703,0.5,0.2222222222222222,69.0,0
550,205,Duquesne,1,71.0,11,03/21/2024,29,6,23,13,7,7,11,17,5.0,4.0,7.0,18.0,12.0,16.0,26.0,56.0,0.4642857142857143,0.75,0.3888888888888889,67.0,1
551,205,BYU,0,67.0,6,03/21/2024,35,11,24,16,6,2,12,18,-5.0,-4.0,8.0,24.0,15.0,17.0,22.0,57.0,0.3859649122807017,0.8823529411764706,0.3333333333333333,71.0,0
552,230,Akron,1,60.0,14,03/21/2024,26,9,17,8,5,1,5,20,11.0,-17.0,6.0,28.0,4.0,6.0,25.0,66.0,0.3787878787878788,0.6666666666666666,0.2142857142857142,77.0,0
553,230,Creighton,0,77.0,3,03/21/2024,38,5,33,11,0,4,14,12,-11.0,17.0,10.0,17.0,15.0,20.0,26.0,46.0,0.5652173913043478,0.75,0.5882352941176471,60.0,1
554,216,Long Beach St.,1,65.0,15,03/21/2024,50,17,33,11,6,3,13,14,13.0,-20.0,3.0,17.0,14.0,22.0,24.0,72.0,0.3333333333333333,0.6363636363636364,0.1764705882352941,85.0,0
555,216,Arizona,0,85.0,2,03/21/2024,47,11,36,19,10,8,9,17,-13.0,20.0,13.0,35.0,12.0,17.0,30.0,72.0,0.4166666666666667,0.7058823529411765,0.3714285714285714,65.0,1
556,209,Wagner,1,62.0,16,03/21/2024,24,8,16,8,5,2,8,13,15.0,-28.0,7.0,18.0,9.0,15.0,23.0,58.0,0.396551724137931,0.6,0.3888888888888889,90.0,0
557,209,North Carolina,0,90.0,1,03/21/2024,43,13,30,14,4,3,9,13,-15.0,28.0,9.0,18.0,15.0,19.0,33.0,60.0,0.55,0.7894736842105263,0.5,62.0,1
558,206,Morehead St.,1,69.0,14,03/21/2024,32,12,20,14,7,0,6,13,11.0,-16.0,11.0,30.0,6.0,8.0,26.0,65.0,0.4,0.75,0.3666666666666666,85.0,0
559,206,Illinois,0,85.0,3,03/21/2024,37,9,28,24,5,7,9,9,-11.0,16.0,12.0,26.0,9.0,12.0,32.0,59.0,0.5423728813559322,0.75,0.4615384615384615,69.0,1
560,229,Oregon,1,87.0,11,03/21/2024,32,5,27,16,8,6,10,15,5.0,14.0,7.0,16.0,24.0,30.0,28.0,47.0,0.5957446808510638,0.8,0.4375,73.0,1
561,229,South Carolina,0,73.0,6,03/21/2024,26,8,18,17,3,3,11,22,-5.0,-14.0,11.0,24.0,12.0,19.0,25.0,56.0,0.4464285714285714,0.631578947368421,0.4583333333333333,87.0,0
562,215,Nevada,1,60.0,10,03/21/2024,30,8,22,13,8,2,12,14,3.0,-3.0,7.0,22.0,3.0,6.0,25.0,58.0,0.4310344827586206,0.5,0.3181818181818182,63.0,0
563,215,Dayton,0,63.0,7,03/21/2024,30,3,27,16,7,2,12,14,-3.0,3.0,8.0,19.0,13.0,15.0,21.0,46.0,0.4565217391304347,0.8666666666666667,0.4210526315789473,60.0,1
564,231,Colorado St.,1,44.0,10,03/21/2024,42,13,29,8,3,3,19,18,3.0,-12.0,6.0,24.0,4.0,6.0,17.0,58.0,0.293103448275862,0.6666666666666666,0.25,56.0,0
565,231,Texas,0,56.0,7,03/21/2024,37,8,29,3,9,2,12,12,-3.0,12.0,1.0,14.0,11.0,17.0,22.0,55.0,0.4,0.6470588235294118,0.0714285714285714,44.0,1
566,222,Oakland,1,80.0,14,03/21/2024,40,14,26,16,5,1,7,18,11.0,4.0,15.0,31.0,13.0,23.0,26.0,63.0,0.4126984126984127,0.5652173913043478,0.4838709677419355,76.0,1
567,222,Kentucky,0,76.0,3,03/21/2024,39,11,28,17,2,6,11,18,-11.0,-4.0,9.0,28.0,15.0,20.0,26.0,61.0,0.4262295081967213,0.75,0.3214285714285714,80.0,0
568,208,South Dakota St.,1,65.0,15,03/21/2024,28,7,21,15,4,2,15,13,13.0,-17.0,10.0,24.0,9.0,11.0,23.0,53.0,0.4339622641509434,0.8181818181818182,0.4166666666666667,82.0,0
569,208,Iowa St.,0,82.0,2,03/21/2024,28,5,23,23,11,4,9,15,-13.0,17.0,11.0,23.0,5.0,8.0,33.0,57.0,0.5789473684210527,0.625,0.4782608695652174,65.0,1
570,227,McNeese,1,65.0,12,03/21/2024,34,14,20,10,7,2,6,16,7.0,-21.0,5.0,22.0,14.0,19.0,23.0,69.0,0.3333333333333333,0.7368421052631579,0.2272727272727272,86.0,0
571,227,Gonzaga,0,86.0,5,03/21/2024,46,12,34,22,4,2,13,16,-7.0,21.0,10.0,21.0,14.0,18.0,31.0,60.0,0.5166666666666667,0.7777777777777778,0.4761904761904761,65.0,1
572,232,Saint Peter's,1,49.0,15,03/21/2024,21,8,13,3,4,1,6,22,13.0,-34.0,4.0,24.0,13.0,19.0,16.0,55.0,0.2909090909090909,0.6842105263157895,0.1666666666666666,83.0,0
573,232,Tennessee,0,83.0,2,03/21/2024,47,13,34,19,4,5,15,17,-13.0,34.0,11.0,24.0,18.0,25.0,27.0,53.0,0.5094339622641509,0.72,0.4583333333333333,49.0,1
574,221,NC State,1,80.0,11,03/21/2024,33,8,25,15,8,5,10,14,5.0,13.0,5.0,13.0,21.0,26.0,27.0,53.0,0.5094339622641509,0.8076923076923077,0.3846153846153846,67.0,1
575,221,Texas Tech,0,67.0,6,03/21/2024,33,12,21,15,3,2,10,20,-5.0,-13.0,7.0,31.0,12.0,14.0,24.0,62.0,0.3870967741935484,0.8571428571428571,0.2258064516129032,80.0,0
576,207,Drake,1,61.0,10,03/21/2024,32,8,24,18,7,3,8,21,3.0,-5.0,5.0,15.0,6.0,14.0,25.0,59.0,0.423728813559322,0.4285714285714285,0.3333333333333333,66.0,0
577,207,Washington St.,0,66.0,7,03/21/2024,40,12,28,12,5,4,13,13,-3.0,5.0,7.0,14.0,17.0,22.0,21.0,55.0,0.3818181818181818,0.7727272727272727,0.5,61.0,1
578,228,Samford,1,89.0,13,03/21/2024,35,14,21,23,7,1,7,20,9.0,-4.0,16.0,37.0,13.0,23.0,30.0,73.0,0.410958904109589,0.5652173913043478,0.4324324324324324,93.0,0
579,228,Kansas,0,93.0,4,03/21/2024,44,8,36,25,5,7,18,21,-9.0,4.0,6.0,18.0,17.0,27.0,35.0,58.0,0.603448275862069,0.6296296296296297,0.3333333333333333,89.0,1
580,202,Northwestern,1,77.0,9,03/22/2024,41,13,28,20,12,1,12,13,1.0,12.0,8.0,23.0,11.0,15.0,29.0,69.0,0.4202898550724637,0.7333333333333333,0.3478260869565217,65.0,1
581,202,FAU,0,65.0,8,03/22/2024,38,9,29,10,9,5,21,17,-1.0,-12.0,5.0,27.0,16.0,21.0,22.0,57.0,0.3859649122807017,0.7619047619047619,0.1851851851851851,77.0,0
582,214,Colgate,1,67.0,14,03/22/2024,24,9,15,11,10,3,8,12,11.0,-25.0,5.0,18.0,10.0,14.0,26.0,57.0,0.4561403508771929,0.7142857142857143,0.2777777777777778,92.0,0
583,214,Baylor,0,92.0,3,03/22/2024,33,11,22,17,6,2,12,15,-11.0,25.0,16.0,30.0,10.0,14.0,33.0,57.0,0.5789473684210527,0.7142857142857143,0.5333333333333333,67.0,1
584,203,UAB,1,65.0,12,03/22/2024,33,14,19,10,7,2,14,18,7.0,-4.0,7.0,20.0,18.0,24.0,20.0,53.0,0.3773584905660377,0.75,0.35,69.0,0
585,203,San Diego St.,0,69.0,5,03/22/2024,35,14,21,10,11,5,13,20,-7.0,4.0,5.0,18.0,16.0,20.0,24.0,55.0,0.4363636363636363,0.8,0.2777777777777778,65.0,1
586,224,Western Ky.,1,69.0,15,03/22/2024,44,14,30,17,5,4,18,15,13.0,-18.0,8.0,24.0,5.0,6.0,28.0,69.0,0.4057971014492754,0.8333333333333334,0.3333333333333333,87.0,0
587,224,Marquette,0,87.0,2,03/22/2024,37,11,26,23,9,11,10,9,-13.0,18.0,13.0,36.0,8.0,15.0,33.0,69.0,0.4782608695652174,0.5333333333333333,0.3611111111111111,69.0,1
588,213,New Mexico,1,56.0,11,03/22/2024,42,17,25,6,4,2,13,16,5.0,-21.0,3.0,23.0,15.0,23.0,19.0,64.0,0.296875,0.6521739130434783,0.1304347826086956,77.0,0
589,213,Clemson,0,77.0,6,03/22/2024,41,10,31,16,7,4,9,20,-5.0,21.0,7.0,21.0,14.0,19.0,28.0,63.0,0.4444444444444444,0.7368421052631579,0.3333333333333333,56.0,1
590,201,Stetson,1,52.0,16,03/22/2024,30,10,20,6,6,4,14,12,15.0,-39.0,3.0,20.0,15.0,20.0,17.0,55.0,0.3090909090909091,0.75,0.15,91.0,0
591,201,UConn,0,91.0,1,03/22/2024,45,14,31,22,6,2,9,19,-15.0,39.0,9.0,24.0,8.0,10.0,37.0,70.0,0.5285714285714286,0.8,0.375,52.0,1
592,204,Yale,1,78.0,13,03/22/2024,30,9,21,10,10,2,11,19,9.0,2.0,9.0,20.0,21.0,31.0,24.0,52.0,0.4615384615384615,0.6774193548387096,0.45,76.0,1
593,204,Auburn,0,76.0,4,03/22/2024,35,9,26,11,6,3,14,25,-9.0,-2.0,7.0,20.0,15.0,22.0,27.0,53.0,0.5094339622641509,0.6818181818181818,0.35,78.0,0
594,223,Colorado,1,102.0,10,03/22/2024,29,5,24,27,6,1,12,19,3.0,2.0,6.0,10.0,28.0,33.0,34.0,54.0,0.6296296296296297,0.8484848484848485,0.6,100.0,1
595,223,Florida,0,100.0,7,03/22/2024,28,10,18,22,8,5,8,22,-3.0,-2.0,11.0,25.0,19.0,22.0,35.0,68.0,0.5147058823529411,0.8636363636363636,0.44,102.0,0
596,218,Texas A&M,1,98.0,9,03/22/2024,40,14,26,16,3,6,8,21,1.0,15.0,13.0,23.0,15.0,20.0,35.0,71.0,0.4929577464788732,0.75,0.5652173913043478,83.0,1
597,218,Nebraska,0,83.0,8,03/22/2024,28,7,21,15,5,2,10,17,-1.0,-15.0,7.0,22.0,22.0,24.0,27.0,59.0,0.4576271186440678,0.9166666666666666,0.3181818181818182,98.0,0
598,220,Vermont,1,47.0,13,03/22/2024,26,6,20,12,8,3,12,19,9.0,-17.0,5.0,20.0,2.0,6.0,20.0,52.0,0.3846153846153846,0.3333333333333333,0.25,64.0,0
599,220,Duke,0,64.0,4,03/22/2024,38,9,29,11,9,5,9,13,-9.0,17.0,6.0,18.0,20.0,29.0,19.0,45.0,0.4222222222222222,0.6896551724137931,0.3333333333333333,47.0,1
600,225,Grambling St.,1,50.0,16,03/22/2024,23,5,18,11,8,6,6,19,15.0,-28.0,3.0,12.0,7.0,10.0,20.0,55.0,0.3636363636363636,0.7,0.25,78.0,0
601,225,Purdue,0,78.0,1,03/22/2024,48,18,30,23,4,5,10,6,-15.0,28.0,9.0,24.0,13.0,22.0,28.0,59.0,0.4745762711864407,0.5909090909090909,0.375,50.0,1
602,212,Charleston,1,96.0,13,03/22/2024,42,17,25,16,8,3,10,22,9.0,-13.0,10.0,33.0,22.0,29.0,32.0,78.0,0.4102564102564102,0.7586206896551724,0.303030303030303,109.0,0
603,212,Alabama,0,109.0,4,03/22/2024,34,6,28,17,5,2,10,22,-9.0,13.0,13.0,23.0,24.0,37.0,36.0,60.0,0.6,0.6486486486486487,0.5652173913043478,96.0,1
604,217,Longwood,1,46.0,16,03/22/2024,18,5,13,9,4,1,18,16,15.0,-40.0,3.0,13.0,15.0,16.0,14.0,41.0,0.3414634146341463,0.9375,0.2307692307692307,86.0,0
605,217,Houston,0,86.0,1,03/22/2024,29,10,19,16,12,5,8,13,-15.0,40.0,11.0,23.0,13.0,22.0,31.0,53.0,0.5849056603773585,0.5909090909090909,0.4782608695652174,46.0,1
606,219,James Madison,1,72.0,12,03/22/2024,37,9,28,12,14,4,12,20,7.0,11.0,5.0,17.0,21.0,30.0,23.0,56.0,0.4107142857142857,0.7,0.2941176470588235,61.0,1
607,219,Wisconsin,0,61.0,5,03/22/2024,36,8,28,13,6,3,19,19,-7.0,-11.0,8.0,21.0,15.0,23.0,19.0,51.0,0.3725490196078431,0.6521739130434783,0.3809523809523809,72.0,0
608,226,TCU,1,72.0,9,03/22/2024,41,21,20,13,6,4,14,13,1.0,-16.0,7.0,22.0,17.0,22.0,24.0,67.0,0.3582089552238806,0.7727272727272727,0.3181818181818182,88.0,0
609,226,Utah St.,0,88.0,8,03/22/2024,30,5,25,22,10,9,9,13,-1.0,16.0,8.0,19.0,14.0,15.0,33.0,60.0,0.55,0.9333333333333332,0.4210526315789473,72.0,1
610,211,Grand Canyon,1,75.0,12,03/22/2024,30,6,24,10,8,9,11,13,7.0,9.0,5.0,18.0,28.0,36.0,21.0,49.0,0.4285714285714285,0.7777777777777778,0.2777777777777778,66.0,1
611,211,Saint Mary's,0,66.0,5,03/22/2024,35,11,24,16,7,1,11,21,-7.0,-9.0,7.0,25.0,7.0,12.0,26.0,67.0,0.3880597014925373,0.5833333333333334,0.28,75.0,0
612,308,Dayton,1,68.0,7,03/23/2024,31,8,23,9,8,3,14,17,5.0,-10.0,7.0,24.0,13.0,15.0,24.0,59.0,0.4067796610169492,0.8666666666666667,0.2916666666666667,78.0,0
613,308,Arizona,0,78.0,2,03/23/2024,35,6,29,17,9,6,15,18,-5.0,10.0,8.0,18.0,14.0,20.0,28.0,53.0,0.5283018867924528,0.7,0.4444444444444444,68.0,1
614,314,Gonzaga,1,89.0,5,03/23/2024,38,8,30,19,2,5,10,12,1.0,21.0,8.0,15.0,11.0,15.0,35.0,58.0,0.603448275862069,0.7333333333333333,0.5333333333333333,68.0,1
615,314,Kansas,0,68.0,4,03/23/2024,33,15,18,20,5,2,8,14,-1.0,-21.0,9.0,22.0,5.0,9.0,27.0,70.0,0.3857142857142857,0.5555555555555556,0.4090909090909091,89.0,0
616,305,Michigan St.,1,69.0,9,03/23/2024,37,6,31,6,3,1,11,20,8.0,-16.0,6.0,16.0,11.0,15.0,26.0,59.0,0.4406779661016949,0.7333333333333333,0.375,85.0,0
617,305,North Carolina,0,85.0,1,03/23/2024,32,5,27,12,5,6,5,14,-8.0,16.0,10.0,26.0,19.0,23.0,28.0,60.0,0.4666666666666667,0.8260869565217391,0.3846153846153846,69.0,1
618,304,Washington St.,1,56.0,7,03/23/2024,33,9,24,9,3,8,13,16,5.0,-11.0,5.0,23.0,7.0,9.0,22.0,51.0,0.4313725490196078,0.7777777777777778,0.217391304347826,67.0,0
619,304,Iowa St.,0,67.0,2,03/23/2024,32,12,20,14,5,2,6,13,-5.0,11.0,7.0,14.0,14.0,17.0,23.0,57.0,0.4035087719298245,0.8235294117647058,0.5,56.0,1
620,311,Oakland,1,73.0,14,03/23/2024,34,11,23,13,4,3,7,13,3.0,-6.0,12.0,35.0,11.0,15.0,25.0,68.0,0.3676470588235294,0.7333333333333333,0.3428571428571428,79.0,0
621,311,NC State,0,79.0,11,03/23/2024,46,12,34,19,4,5,8,16,-3.0,6.0,9.0,26.0,12.0,16.0,29.0,64.0,0.453125,0.75,0.3461538461538461,73.0,1
622,316,Texas,1,58.0,7,03/23/2024,36,7,29,6,5,3,17,16,5.0,-4.0,7.0,23.0,11.0,12.0,20.0,55.0,0.3636363636363636,0.9166666666666666,0.3043478260869565,62.0,0
623,316,Tennessee,0,62.0,2,03/23/2024,42,14,28,11,9,3,12,15,-5.0,4.0,3.0,25.0,15.0,18.0,22.0,65.0,0.3384615384615385,0.8333333333333334,0.12,58.0,1
624,303,Duquesne,1,63.0,11,03/23/2024,28,13,15,14,4,1,9,17,8.0,-26.0,5.0,17.0,8.0,10.0,25.0,61.0,0.4098360655737705,0.8,0.2941176470588235,89.0,0
625,303,Illinois,0,89.0,3,03/23/2024,35,11,24,17,6,1,7,12,-8.0,26.0,7.0,21.0,12.0,17.0,35.0,59.0,0.5932203389830508,0.7058823529411765,0.3333333333333333,63.0,1
626,315,Oregon,1,73.0,11,03/23/2024,42,13,29,13,4,4,9,14,8.0,-13.0,7.0,21.0,4.0,5.0,31.0,77.0,0.4025974025974026,0.8,0.3333333333333333,86.0,0
627,315,Creighton,0,86.0,3,03/23/2024,43,13,30,16,6,5,9,12,-8.0,13.0,15.0,39.0,13.0,14.0,29.0,75.0,0.3866666666666666,0.9285714285714286,0.3846153846153846,73.0,1
628,312,Colorado,1,77.0,10,03/24/2024,30,12,18,21,8,3,12,11,8.0,-4.0,10.0,30.0,5.0,7.0,31.0,66.0,0.4696969696969697,0.7142857142857143,0.3333333333333333,81.0,0
629,312,Marquette,0,81.0,2,03/24/2024,25,3,22,18,10,4,12,10,-8.0,4.0,9.0,21.0,4.0,8.0,34.0,55.0,0.6181818181818182,0.5,0.4285714285714285,77.0,1
630,313,Utah St.,1,67.0,8,03/24/2024,26,7,19,9,5,4,8,20,7.0,-39.0,9.0,27.0,12.0,16.0,23.0,64.0,0.359375,0.75,0.3333333333333333,106.0,0
631,313,Purdue,0,106.0,1,03/24/2024,49,13,36,29,5,5,9,10,-7.0,39.0,11.0,23.0,19.0,23.0,38.0,68.0,0.5588235294117647,0.8260869565217391,0.4782608695652174,67.0,1
632,310,James Madison,1,55.0,12,03/24/2024,32,12,20,7,5,6,14,17,8.0,-38.0,4.0,18.0,13.0,23.0,19.0,50.0,0.38,0.5652173913043478,0.2222222222222222,93.0,0
633,310,Duke,0,93.0,4,03/24/2024,37,12,25,22,12,4,6,16,-8.0,38.0,14.0,28.0,13.0,18.0,33.0,63.0,0.5238095238095238,0.7222222222222222,0.5,55.0,1
634,307,Clemson,1,72.0,6,03/24/2024,32,3,29,16,4,4,11,21,3.0,8.0,6.0,17.0,20.0,24.0,23.0,47.0,0.4893617021276595,0.8333333333333334,0.3529411764705882,64.0,1
635,307,Baylor,0,64.0,3,03/24/2024,33,11,22,7,8,2,10,16,-3.0,-8.0,6.0,24.0,16.0,26.0,21.0,54.0,0.3888888888888889,0.6153846153846154,0.25,72.0,0
636,306,Grand Canyon,1,61.0,12,03/24/2024,41,15,26,5,10,8,14,21,8.0,-11.0,2.0,20.0,23.0,37.0,18.0,56.0,0.3214285714285714,0.6216216216216216,0.1,72.0,0
637,306,Alabama,0,72.0,4,03/24/2024,50,20,30,13,10,9,14,26,-8.0,11.0,8.0,31.0,16.0,22.0,24.0,65.0,0.3692307692307692,0.7272727272727273,0.2580645161290322,61.0,1
638,301,Northwestern,1,58.0,9,03/24/2024,30,8,22,8,5,0,8,17,8.0,-17.0,4.0,15.0,10.0,10.0,22.0,59.0,0.3728813559322034,1.0,0.2666666666666666,75.0,0
639,301,UConn,0,75.0,1,03/24/2024,33,5,28,20,6,9,7,13,-8.0,17.0,3.0,22.0,14.0,20.0,29.0,54.0,0.5370370370370371,0.7,0.1363636363636363,58.0,1
640,309,Texas A&M,1,95.0,9,03/24/2024,49,26,23,12,5,4,11,24,8.0,-5.0,8.0,23.0,29.0,45.0,29.0,75.0,0.3866666666666666,0.6444444444444445,0.3478260869565217,100.0,0
641,309,Houston,0,100.0,1,03/24/2024,35,11,24,18,6,8,10,28,-8.0,5.0,11.0,34.0,21.0,30.0,34.0,66.0,0.5151515151515151,0.7,0.3235294117647059,95.0,1
642,302,Yale,1,57.0,13,03/24/2024,25,5,20,13,8,0,12,14,8.0,-28.0,7.0,19.0,10.0,14.0,20.0,54.0,0.3703703703703703,0.7142857142857143,0.3684210526315789,85.0,0
643,302,San Diego St.,0,85.0,5,03/24/2024,39,7,32,16,8,3,12,15,-8.0,28.0,13.0,27.0,14.0,17.0,29.0,55.0,0.5272727272727272,0.8235294117647058,0.4814814814814814,57.0,1
